period,region,service_group,service,cancel_topic,payment_method,order_type,cancel_type,cancel_by,total,PCT90_create_to_board,PCT90_order_to_board,PCT90_create_to_accept,PCT90_order_to_accept,PCT90_create_to_cancel,PCT90_order_to_cancel,PCT90_accept_to_cancel,PCT90_accept_to_board,PCT90_board_to_cancel
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,after_accept,user,1,,,,143.87,162.42,162.42,18.55,,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,idle,after_accept,admin,12,,376.02,,124.62,941.08,367.05,201.68,133.27,27.45
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,after_accept,admin,85,,227.57,,168.33,264.7,264.7,149.65,108.32,52.57
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,before_accept,admin,2,,,,,101.7,101.7,,,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,after_accept,user,3,,167.05,,154.87,158.7,158.7,19.75,49.68,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,idle,after_accept,admin,5,,97.97,,138.52,"1,453",644.43,519.82,20.02,21.45
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,after_accept,admin,9,,,,203.52,262.73,262.73,111.77,,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,idle,after_accept,admin,1,,,,48,210.08,93.22,45.22,,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,after_accept,admin,8,,202.97,,136,207.65,207.65,83.08,66.97,60.92
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,before_accept,admin,1,,,,,199.77,199.77,,,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,idle,after_accept,admin,3,,50.47,45.6,159.5,737.77,195.43,58.32,101.7,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,idle,before_accept,admin,1,,,,,232.83,190.68,,,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,after_accept,admin,19,,274.37,,173.85,232.12,232.12,142.45,101.03,157.82
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,before_accept,admin,1,,,,,103.1,103.1,,,
"December 1, 2025",HAN,2Ws,4H,Driver late boarding,ALL,not_idle,after_accept,user,1,,,,154.95,158.43,158.43,3.48,,
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,idle,after_accept,supplier,16,,236.53,154,5.43,247.32,34.23,105.73,277.02,10.1
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,not_idle,after_accept,supplier,1,,,,218.27,265.33,265.33,47.07,,
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,idle,after_accept,supplier,2,,64.78,62.55,,174.4,,111.85,156.72,
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,idle,after_accept,supplier,12,,203.68,131.97,170.17,293.68,170.68,56.93,275.62,
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,not_idle,after_accept,supplier,1,,958.57,,952.62,965.4,965.4,12.78,5.95,6.83
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,not_idle,after_accept,admin,1,,166.15,,160.18,174.95,174.95,14.77,5.97,8.8
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,idle,after_accept,supplier,203,233.8,194.93,205.92,665.22,259.53,717.77,77.35,205.72,12.72
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,not_idle,after_accept,supplier,8,,366.88,,273.98,"1,629.18","1,629.18","1,474.4",110.57,"1,462.75"
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,not_idle,after_accept,admin,1,,,,265.87,280.83,280.83,14.97,,
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,idle,after_accept,supplier,164,746.73,143.4,164.93,221.82,210.38,364.05,71.72,191.55,48.02
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,not_idle,after_accept,supplier,7,,289.5,,272.25,302.1,302.1,91.95,78.73,66.25
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,idle,after_accept,supplier,19,,208.37,209.87,,237.45,,102.03,325.38,
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,not_idle,after_accept,supplier,1,,180.48,,130.98,314.75,314.75,183.77,49.5,134.27
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,idle,after_accept,supplier,25,,116.17,134.78,,199.33,,106.18,217.45,
"December 1, 2025",HAN,2Ws,4H,Fake order no physical package,ALL,idle,after_accept,supplier,47,126.45,132.93,249.8,,296.73,,96.22,255.85,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,admin,1,,,26.07,,131.38,,105.32,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,admin,2,,175.95,,121.97,165.98,165.98,44.02,105.63,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,user,1,,,,3.18,63.27,15.07,11.88,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,user,3,,46.9,,128.2,141.18,141.18,12.98,46.73,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,admin,2,,166.92,,101.33,127.1,127.1,30.8,65.58,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,admin,6,,159.12,,150.73,156.35,156.35,37.17,87.38,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,before_accept,user,1,,,,,184.15,124.3,,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,user,16,,190.27,,160.65,171.75,171.75,10.5,173.47,129.38
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,admin,11,,345.45,,208.05,933.48,310.25,67.7,137.4,2.4
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,admin,55,,176.37,,154.08,165.28,165.28,48.55,133.75,136.45
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,user,15,158.27,137.9,154.7,180.58,733.1,192.53,14.45,81.98,3.98
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,user,78,,158.3,,150.75,158.68,158.68,15.78,71.33,6.2
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,admin,15,,234.5,103.58,196.87,916.2,201.55,72.1,112.92,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,admin,63,,204.02,,153.18,193.07,193.07,70.43,139.62,27.72
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,before_accept,admin,1,,,,,119.85,119.85,,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,user,8,,154.65,,153.77,944.7,160.03,14.52,42.37,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,user,80,,179.52,,155.22,157.68,157.68,16.27,79.2,8.4
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,before_accept,user,1,,,,,128.55,128.55,,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,admin,1,,96.87,69.5,,87.02,,17.52,145.43,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,admin,6,,"1,346.55",,126.87,"1,217.73","1,217.73","1,206.17","1,334.98",
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,before_accept,admin,1,,,,,103.4,103.4,,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,user,10,,140.08,,216.2,220.98,220.98,10.72,46.87,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,before_accept,user,1,,,,,125.55,125.55,,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,admin,2,,,925.67,,932.85,,7.18,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,admin,13,,197.35,,180.47,199.07,199.07,108.08,163.7,49.25
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,user,3,,,,30.68,992,37.35,7.95,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,user,8,,111.33,,128.28,138.35,138.35,19.77,64.3,15.18
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,admin,2,,,,91.23,191.5,163.43,78.95,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,admin,16,,"1,457.9",,187.63,301.73,301.73,104.9,"1,368.65",7
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,idle,after_accept,user,2,,,,42.8,612.88,57.25,14.45,,
"December 1, 2025",HAN,2Ws,4H,Far pickup distance,ALL,not_idle,after_accept,user,12,,,,171.75,172.1,172.1,9.88,,
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,idle,after_accept,supplier,7,,127.25,163.6,,173.33,0.017,12.7,130.03,
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,idle,after_accept,supplier,2,,58.43,88.25,,102.95,0.017,14.7,60.13,
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,idle,after_accept,supplier,73,217.47,144.63,220.18,,254.62,0.017,76.03,166.08,
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,not_idle,after_accept,supplier,4,,258.27,,195.68,352.12,352.12,222.67,139.1,190.13
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,idle,after_accept,supplier,34,,136.33,859.43,,881.72,0.017,73.52,207.73,
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,not_idle,after_accept,supplier,3,,248,,245.42,949.72,949.72,887.25,2.58,12.57
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,idle,after_accept,supplier,4,,130.02,129.32,,181.18,0.017,72.9,137.18,
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,not_idle,after_accept,supplier,1,,,,221.4,259.67,259.67,38.27,,
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,idle,after_accept,supplier,8,,204.33,177.85,,179.17,0.017,76,221.42,
"December 1, 2025",HAN,2Ws,4H,Long package waiting time,ALL,idle,after_accept,supplier,17,,158.27,145.05,,167.22,0.017,48.93,175.1,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,not_idle,after_accept,admin,1,,331.48,,159.6,178.4,178.4,18.8,171.88,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,idle,after_accept,admin,2,,,23.62,62.38,167.2,76.48,34.55,,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,not_idle,after_accept,admin,4,,316.5,,189.05,193,193,33.9,135.45,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,idle,after_accept,admin,1,,,98.77,,99.32,,0.55,,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,not_idle,after_accept,admin,4,,178.4,,90.75,105.33,105.33,32.93,159.02,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,idle,after_accept,admin,1,,,133.42,,134.27,,0.85,,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,not_idle,after_accept,admin,1,,258.67,,8.87,22,22,13.13,249.8,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,idle,after_accept,admin,1,,2.23,19.27,,31.17,,11.9,119.43,
"December 1, 2025",HAN,2Ws,4H,Map issue,ALL,not_idle,after_accept,admin,2,,159.65,,125.18,131.07,131.07,5.88,34.47,
"December 1, 2025",HAN,2Ws,4H,Messy cancel reason,ALL,not_idle,after_accept,user,1,,,,0.1,28.8,28.8,28.7,,
"December 1, 2025",HAN,2Ws,4H,Messy cancel reason,ALL,not_idle,after_accept,admin,3,,169.72,,117.28,180.72,180.72,133.52,59.95,11
"December 1, 2025",HAN,2Ws,4H,Messy cancel reason,ALL,not_idle,after_accept,admin,2,,228.77,,198.82,233.37,233.37,38.47,31,7.47
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,admin,1,,79.28,35.52,,39.38,,3.87,174.72,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,admin,28,,,,,"1,157.52",270.08,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,admin,10,,203.65,,70.05,75.18,75.18,10.42,176.97,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,admin,41,,,,,300,300,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,supplier,12,,243.05,94.75,129.17,235.4,129.82,6.75,234.78,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,supplier,99,,212.1,,140.33,156.87,156.87,29.87,131.9,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,user,8,,,,,976.32,137.97,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,user,82,,,,,138.47,138.47,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,admin,3,,,,,"1,155.62",330,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,admin,1,,,,0.15,16.65,16.65,16.5,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,admin,7,,,,,300.03,300.03,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,supplier,2,,253.35,,23.78,914.47,113.03,89.25,229.57,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,supplier,12,,212.72,,126.32,214.32,214.32,51.3,156.78,1.6
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,user,13,,,,,177.53,177.53,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,admin,2,,120.1,,8.73,644.47,9.2,0.47,111.37,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,admin,30,,,,,975.45,330,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,admin,7,,192.63,,120,130.28,130.28,16.68,183.1,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,admin,31,,,,,300,300,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,supplier,19,,163.07,179.43,121.48,923.87,124.63,52.85,142.02,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,supplier,77,,196.08,,127.73,154.02,154.02,51.03,144.53,1.25
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,user,2,,,,,169.42,,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,user,9,,,,,187.17,187.17,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,admin,11,,146.93,160,120.7,168.78,150.43,18.28,255.6,3.5
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,admin,483,,,,,959.27,270.02,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,admin,78,,271.23,,157.47,168.98,168.98,35.68,217.17,8.95
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,admin,701,,,,,300,300,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,supplier,213,217.47,227.98,169.03,140.43,832.67,159.72,53.37,186.12,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,supplier,"1,194",,217.13,,146.88,176.65,176.65,56.38,151.57,349.13
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,user,24,,,,,879.08,131.55,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,user,1,,145.67,,107.82,110.02,110.02,2.2,37.85,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,user,208,,,,,163.2,163.2,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,admin,12,,220.73,89.52,150.53,749.83,150.92,10.08,197.85,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,admin,391,,,,,"1,010.17",270.07,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,admin,67,,194.77,,111.43,157.17,157.17,46.17,151.65,98.4
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,admin,614,,,,,300,300,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,supplier,163,,215.73,127.18,147.63,937.2,187.62,55.12,202.45,0.017
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,supplier,992,,216.98,,150.67,170.75,170.75,46.05,144.88,243.22
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,user,19,,,,,"1,024.03",225.67,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,user,1,,72.32,,24.93,38.52,38.52,13.58,47.38,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,user,173,,,,,143.57,143.57,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,admin,2,,158.93,,37.88,66.82,48.37,10.48,121.75,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,admin,48,,,,,801.65,240.05,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,admin,6,,234.42,,196.58,209.9,209.9,14.07,206.33,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,admin,45,,,,,300,300,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,supplier,21,,284.18,122.8,121.65,"1,096.25",132.57,60.93,281.38,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,supplier,128,,227.25,,137.62,151.78,151.78,50.88,156.52,1.07
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,user,1,,,,123.75,130.47,130.47,6.72,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,user,6,,,,,141.75,141.75,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,admin,1,,3.65,10.48,,12.85,,2.37,76.32,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,admin,61,,,,,822.05,270,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,admin,14,,179.75,,140.3,149.57,149.57,9.27,133.18,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,admin,56,,,,,300,300,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,supplier,28,,195.32,166.63,170.47,979.4,171.78,21.77,156.72,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,supplier,137,,185.65,,136.7,168.72,168.72,59.7,130.35,172.48
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,user,3,,,,,"1,278.37",54,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,user,4,,,,,223.1,223.1,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,admin,4,,188.98,,155.1,"1,091.15",156.32,8.13,109.65,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,before_accept,admin,80,,,,,679.92,240.02,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,admin,32,,220.32,,116.95,158.02,158.02,44.33,143.23,8.43
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,admin,87,,,,,300,300,,,
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,idle,after_accept,supplier,64,,306.8,133.03,156.9,890.38,211.82,79.02,213.27,14.68
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,after_accept,supplier,278,,227.9,,132.25,151.28,151.28,51.6,153.18,1.08
"December 1, 2025",HAN,2Ws,4H,No driver accept,ALL,not_idle,before_accept,user,12,,,,,125.27,125.27,,,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,admin,9,,155.17,,144.68,212.05,212.05,127.32,24.3,103.02
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,supplier,21,,91.73,234.03,,234.82,,66.93,112.35,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,admin,1,,115.12,,103.47,123.03,123.03,19.57,11.65,7.92
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,supplier,4,,151.05,244.13,,245.1,,32.47,198.52,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,admin,1,,28.92,8.8,,14.62,,5.82,56.27,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,admin,6,,132.48,,130.35,177,177,103.95,40.92,53.25
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,supplier,16,,228.25,833.53,,834.25,,37.78,244.88,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,supplier,1,,250.3,,182.48,256.85,256.85,74.37,67.82,6.55
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,admin,21,,238.58,68.92,115.05,"1,116.52",186.23,134.75,253.53,18.33
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,admin,81,,195.2,,103.9,202.28,202.28,145.43,101.18,52.2
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,before_accept,admin,1,,,,,44.45,44.45,,,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,supplier,204,176.6,161.25,187.67,68.38,222.27,274.93,69.87,208.93,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,supplier,2,,309.98,,293.75,316.32,316.32,24.72,18.38,6.33
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,user,1,,,,17.85,91.75,91.75,73.9,,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,admin,10,,156.98,10.52,120.65,888.48,284.22,154.17,76,210.08
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,admin,76,,140.9,,79.53,172.75,172.75,129.23,90.98,60.93
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,supplier,161,482.1,148.77,186.57,257.52,208.8,260.97,47.35,175.88,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,supplier,4,,242.98,,238.33,244.72,244.72,132.55,6.9,3.85
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,admin,1,,,,124.1,171.73,171.73,47.63,,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,before_accept,admin,1,,,,,89.95,89.95,,,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,supplier,19,97.4,137.78,131.37,,158.35,,66.1,178.47,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,admin,7,,117.13,,72.13,"1,089.73",190.52,144.17,57.7,22.18
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,admin,10,,94.03,,42.8,135.08,135.08,92.28,54.37,44.32
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,supplier,40,130.82,156.68,144.7,,175.57,,47.48,190.25,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,admin,3,,129.62,,95.9,990,214.22,122.3,111.7,13.77
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,admin,12,,150.8,,126.03,166.98,166.98,140.7,137.2,24.9
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,before_accept,admin,1,,,,,217.5,217.5,,,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,idle,after_accept,supplier,52,140.12,119.72,201.15,,215.5,,38.28,152.62,
"December 1, 2025",HAN,2Ws,4H,Package is too large,ALL,not_idle,after_accept,supplier,1,,,,128.98,245.97,245.97,116.98,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,supplier,16,,268.08,205.73,69.75,940.58,170.92,67.1,216,6.58
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,supplier,83,,182.87,,130.13,158.48,158.48,69.58,129.82,21.2
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,user,1,,,,97.1,179.68,104.2,7.1,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,before_accept,user,4,,,,,"2,287.58",157.65,,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,user,13,,212.1,,131.8,143.13,143.13,38.37,47.5,59.42
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,before_accept,user,71,,,,,49.17,49.17,,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,supplier,3,,309.18,145.82,130.57,957.42,156.25,130.9,299.87,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,supplier,15,,212.72,,147.68,175.75,175.75,81.87,110.17,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,admin,1,,74.88,,48.7,98.05,98.05,49.35,26.18,23.17
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,supplier,22,,197,255.52,160.15,975.43,173.45,60.63,159.7,10.1
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,supplier,66,,199.52,,170.98,210.87,210.87,65.73,150.37,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,admin,1,,56.4,,2.25,795.33,74.43,72.18,54.15,18.03
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,admin,12,,232.67,,142.4,201.25,201.25,183.17,90.27,96.85
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,supplier,314,237.88,245.52,155.63,171.02,932.73,234.25,101.87,210.08,108.67
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,supplier,"1,241",,247.25,,169.12,226.28,226.28,101.52,167.07,218.13
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,user,6,,,,125.45,262.88,143.7,34.3,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,before_accept,user,15,,,,,"1,168.05",82.43,,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,user,73,,187.02,,128.88,189.73,189.73,80.25,86.2,11.63
